2026-03-14 19:58:46 | InfrastructureDiscovery | INFO | === InfraEye Infrastructure Discovery Started ===
2026-03-14 19:58:51 | InfrastructureDiscovery | INFO | Module 'ImportExcel' is available.
2026-03-14 19:58:51 | InfrastructureDiscovery | INFO | Module 'PSWriteHTML' is available.
2026-03-14 19:58:51 | InfrastructureDiscovery | INFO | Detecting local network ranges...
2026-03-14 19:58:52 | InfrastructureDiscovery | INFO | Scanning network: 10.57.26.0/24
2026-03-14 19:58:52 | InfrastructureDiscovery | INFO | Ping sweeping network: 10.57.26.0/24
2026-03-14 19:58:54 | InfrastructureDiscovery | INFO | Ping sweep complete. Found 2 live hosts in 10.57.26.0/24
2026-03-14 19:58:54 | InfrastructureDiscovery | INFO | Reading ARP table...
2026-03-14 19:58:55 | InfrastructureDiscovery | INFO | ARP table read. Found 9 entries.
2026-03-14 19:59:04 | InfrastructureDiscovery | INFO | Performing DHCP analysis for 10.57.26.0/24...
2026-03-14 19:59:04 | InfrastructureDiscovery | INFO | Performing subnet analysis for 10.57.26.0/24...
2026-03-14 19:59:04 | InfrastructureDiscovery | INFO | Scanning network: 192.168.228.0/24
2026-03-14 19:59:04 | InfrastructureDiscovery | INFO | Ping sweeping network: 192.168.228.0/24
2026-03-14 19:59:07 | InfrastructureDiscovery | INFO | Ping sweep complete. Found 1 live hosts in 192.168.228.0/24
2026-03-14 19:59:07 | InfrastructureDiscovery | INFO | Reading ARP table...
2026-03-14 19:59:07 | InfrastructureDiscovery | INFO | ARP table read. Found 10 entries.
2026-03-14 19:59:15 | InfrastructureDiscovery | INFO | Performing DHCP analysis for 192.168.228.0/24...
2026-03-14 19:59:15 | InfrastructureDiscovery | INFO | Performing subnet analysis for 192.168.228.0/24...
2026-03-14 19:59:15 | InfrastructureDiscovery | INFO | Scanning network: 192.168.135.0/24
2026-03-14 19:59:15 | InfrastructureDiscovery | INFO | Ping sweeping network: 192.168.135.0/24
2026-03-14 19:59:17 | InfrastructureDiscovery | INFO | Ping sweep complete. Found 1 live hosts in 192.168.135.0/24
2026-03-14 19:59:17 | InfrastructureDiscovery | INFO | Reading ARP table...
2026-03-14 19:59:17 | InfrastructureDiscovery | INFO | ARP table read. Found 10 entries.
2026-03-14 19:59:24 | InfrastructureDiscovery | INFO | Performing DHCP analysis for 192.168.135.0/24...
2026-03-14 19:59:24 | InfrastructureDiscovery | INFO | Performing subnet analysis for 192.168.135.0/24...
2026-03-14 19:59:25 | InfrastructureDiscovery | INFO | Detecting local server roles...
2026-03-14 19:59:25 | InfrastructureDiscovery | INFO | Checking for duplicate IP addresses...
2026-03-14 19:59:25 | InfrastructureDiscovery | INFO | Exporting devices to Excel: D:\VS_CODE\InfraEye-IT-Diagnostics\InfrastructureDiscovery\Reports\NetworkDevices_20260314_195846.xlsx
2026-03-14 19:59:29 | InfrastructureDiscovery | SUCCESS | Excel export completed: D:\VS_CODE\InfraEye-IT-Diagnostics\InfrastructureDiscovery\Reports\NetworkDevices_20260314_195846.xlsx
2026-03-14 19:59:29 | InfrastructureDiscovery | INFO | Generating HTML report...
2026-03-14 19:59:30 | InfrastructureDiscovery | SUCCESS | Report saved: D:\VS_CODE\InfraEye-IT-Diagnostics\InfrastructureDiscovery\Reports\InfrastructureDiscovery_20260314_195846.html
2026-03-14 19:59:30 | InfrastructureDiscovery | WARN | Infrastructure alert conditions met. Triggering alert...
2026-03-14 19:59:35 | InfrastructureDiscovery | SUCCESS | Total devices discovered: 4
2026-03-14 19:59:35 | InfrastructureDiscovery | SUCCESS | === InfraEye Infrastructure Discovery Completed ===
